wanted,position,positionid,from,start,end
Q7821270,member of the State Senate of Connecticut,Q19831739,Q16729873,2014-02-28,
Q15693955,Administrator of the Small Business Administration,Q15623718,Q16866716,2014-02-07,2014-04-07
Q7287916,member of the State Senate of Virginia,Q18604340,Q6709543,2014-01-28,
Q11255304,member of the State Senate of Washington,Q20065405,Q6771168,2014-01-22,
Q6148477,member of the Washington House of Representatives,Q17598395,Q16887163,2014-01-17,
Q16194390,member of the Virginia House of Delegates,Q20065408,Q16732112,2014-01-08,2016-11
Q5671760,member of the Virginia House of Delegates,Q20065408,Q16208268,2014-01-08,2016-01-13
Q16105553,Rhode Island state senator,Q19397347,Q101033538,2014-01,
Q16151775,member of the Oklahoma Senate,Q21367377,Q60549078,2014,
Q16200391,member of the Louisiana House of Representatives,Q17355090,Q19868180,2014,2020
Q24263605,member of the Oklahoma Senate,Q21367377,Q22097316,2014,2018
Q5344380,member of the State Senate of Maine,Q18342769,Q16186794,2014,
Q6107502,member of the State Senate of South Carolina,Q18676729,Q61633470,2014,
Q6267401,member of the State Senate of Indiana,Q19362907,Q47528022,2014,
Q7325063,member of the State Senate of Indiana,Q19362907,Q20676994,2014,
Q7330076,member of the State Senate of Maine,Q18342769,Q18684989,2014,
Q7440845,member of the Oklahoma Senate,Q21367377,Q17285717,2014,
Q7634169,member of the State Senate of Indiana,Q19362907,Q18045176,2014,
Q7795361,member of the State Senate of Indiana,Q19362907,Q20676113,2014,
Q7807520,member of the State Senate of Indiana,Q19362907,Q20090721,2014,
Q4956640,member of the State Senate of Idaho,Q18655026,Q16886439,2013-12-20,
Q5230027,member of the Washington House of Representatives,Q17598395,Q16213972,2013-12-16,
Q6247561,member of the Washington House of Representatives,Q17598395,Q16193333,2013-12-16,2020-05-13
Q5418373,member of the State Senate of Colorado,Q20064489,Q16887210,2013-12-10,2015-01-14
Q6768091,member of the Wisconsin State Assembly,Q18526160,Q16223409,2013-12-04,
Q6391901,member of the State Senate of Iowa,Q18707052,Q12058363,2013-11-25,
Q7185643,ambassador to Ivory Coast,Q7889315,Q16732265,2013-11-21,2016-08
Q5217963,member of the New York State Assembly,Q20058770,Q18921348,2013-11-06,2020-12-31
Q6668243,member of the Tennessee House of Representatives,Q18538054,Q17091193,2013-11,2019-01-08
Q7344428,member of the State Senate of South Carolina,Q18676729,Q27899286,2013-10-07,
Q6197938,member of the Illinois House of Representatives,Q17495450,Q16189530,2013-10-04,2018-12-05
Q5194980,member of the State Senate of California,Q19690441,Q13562255,2013-09-26,2020-12-06
Q4707805,ambassador to Spain,Q1837668,Q16195015,2013-09-24,2017-01-20
Q7345884,member of the State Senate of Maryland,Q20064926,Q4963730,2013-09-12,
Q13562511,member of the Washington House of Representatives,Q17598395,Q16875396,2013-09-09,
Q6776526,ambassador to Austria,Q1837673,Q17465577,2013-09-06,2017-01-20
Q7456481,member of the State Senate of Maine,Q18342769,Q16886367,2013-08-28,2014-12
Q16096859,member of the State Senate of Virginia,Q18604340,Q6227200,2013-08-16,
Q5321966,member of the State Senate of Maryland,Q20064926,Q7610435,2013-08-12,
Q6789408,Ohio state representative,Q17502533,Q16980843,2013-06-16,
Q27804648,member of the State Senate of South Dakota,Q6814783,Q16206518,2013-06-06,
Q6241067,member of the State Senate of Michigan,Q18675883,Q6193374,2013-05-14,
Q25189662,member of the Nevada Assembly,Q18341124,Q17090063,2013-04-16,2019-05-04
Q7150595,member of the Wisconsin State Assembly,Q18526160,Q16223318,2013-04-16,
Q4725901,Member of the Mississippi Senate,Q18195558,Q60965936,2013-03-04,
Q6223825,member of the Georgia State Senate,Q20065663,Q16727751,2013-02-11,
Q6182658,member of the State Senate of Washington,Q20065405,Q7490002,2013-02-04,
Q4889833,Member of the Mississippi Senate,Q18195558,Q83209485,2013-01-23,
Q16212995,member of the Hawaii House of Representatives,Q19319643,Q16195290,2013-01-16,2016-11-08
Q29918953,member of the State Senate of Hawaii,Q20058751,Q16150650,2013-01-16,
Q102117599,Member of the New Mexico House of Representatives,Q17631457,Q16213278,2013-01-15,2021-01-19
Q102847509,member of the State Senate of New Mexico,Q20658713,Q16201655,2013-01-15,
Q106037666,member of the State Senate of New Mexico,Q20658713,Q16732826,2013-01-15,
Q19560416,member of the State Senate of New Mexico,Q20658713,Q16226691,2013-01-15,
Q406736,Member of the New Mexico House of Representatives,Q17631457,Q16201725,2013-01-15,2019-01-01
Q5249737,member of the State Senate of New Mexico,Q20658713,Q16733781,2013-01-15,
Q5336163,Arkansas state senator,Q21361754,Q16208748,2013-01-15,
Q5386616,member of the State Senate of New Mexico,Q20658713,Q16214126,2013-01-15,
Q60676418,member of the State Senate of New Mexico,Q20658713,Q16186907,2013-01-15,
Q7807309,member of the State Senate of New Mexico,Q20658713,Q16734567,2013-01-15,
Q1175343,member of the State Senate of Arizona,Q21360913,Q16198072,2013-01-14,2019-01-14
Q16151004,Member of the Kansas House of Representatives,Q17487134,Q16204283,2013-01-14,2021-01-11
Q16195423,member of the Georgia State Senate,Q20065663,Q85785432,2013-01-14,
Q16209783,member of the Georgia House of Representatives,Q17548315,Q65029713,2013-01-14,2015-01-12
Q21062973,member of the Georgia House of Representatives,Q17548315,Q61995539,2013-01-14,
Q24062445,member of the Oregon House of Representatives,Q19360415,Q16192723,2013-01-14,2021-01-11
Q25246590,member of the State Senate of Iowa,Q18707052,Q84172563,2013-01-14,
Q4710395,member of the Arizona House of Representatives,Q17486298,Q16241820,2013-01-14,2021-01-11
Q5108160,member of the State Senate of Kansas,Q19617175,Q16734472,2013-01-14,
Q5108244,member of the State Senate of Oregon,Q19689183,Q7803784,2013-01-14,
Q5181342,member of the State Senate of Washington,Q20065405,Q4769057,2013-01-14,
Q5214249,member of the Iowa House of Representatives,Q17486706,Q6767161,2013-01-14,2014-12-30
Q5214474,member of the State Senate of Washington,Q20065405,Q6230670,2013-01-14,
Q5228929,member of the Iowa House of Representatives,Q17486706,Q6768627,2013-01-14,2015-01-11
Q5273085,member of the State Senate of Kansas,Q19617175,Q5213801,2013-01-14,
Q5335499,Member of the Kansas House of Representatives,Q17487134,Q20711148,2013-01-14,
Q5495139,member of the Washington House of Representatives,Q17598395,Q5307138,2013-01-14,
Q5531274,Arkansas state senator,Q21361754,Q16729027,2013-01-14,
Q5560774,Arkansas state senator,Q21361754,Q16727985,2013-01-14,
Q6113466,member of the State Senate of Iowa,Q18707052,Q24572478,2013-01-14,
Q6133640,member of the State Senate of Iowa,Q18707052,Q24565781,2013-01-14,
Q6172332,member of the Washington House of Representatives,Q17598395,Q6124674,2013-01-14,
Q6173668,member of the State Senate of Iowa,Q18707052,Q16241047,2013-01-14,
Q61858351,member of the Arizona House of Representatives,Q17486298,Q16734452,2013-01-14,2017-01-09
Q6218322,member of the Washington House of Representatives,Q17598395,Q6174086,2013-01-14,2019-01-03
Q6266789,member of the Georgia State Senate,Q20065663,Q19661353,2013-01-14,
Q64759198,member of the Georgia State Senate,Q20065663,Q62051129,2013-01-14,
Q65030985,member of the Georgia House of Representatives,Q17548315,Q65095374,2013-01-14,2017-12-01
Q6551605,member of the State Senate of Arizona,Q21360913,Q16151633,2013-01-14,2021-01-11
Q6760165,member of the State Senate of Washington,Q20065405,Q4932718,2013-01-14,
Q6830814,member of the State Senate of Iowa,Q18707052,Q7128944,2013-01-14,
Q6845893,member of the Washington House of Representatives,Q17598395,Q4953984,2013-01-14,2017-01-09
Q7143194,member of the State Senate of Kansas,Q19617175,Q16886246,2013-01-14,
Q7344222,Arkansas state senator,Q21361754,Q16196505,2013-01-14,
Q7358834,member of the State Senate of Kansas,Q19617175,Q7816123,2013-01-14,
Q92314596,member of the Georgia House of Representatives,Q17548315,Q7595813,2013-01-14,2017-06-01
Q7804132,member of the Washington House of Representatives,Q17598395,Q6900088,2013-01-13,2015-01-12
Q16210822,Member of the West Virginia House of Delegates,Q19772501,Q16185343,2013-01-12,
Q16466559,Member of the West Virginia House of Delegates,Q19772501,Q16186951,2013-01-12,
Q16751004,Member of the West Virginia House of Delegates,Q19772501,Q16145222,2013-01-12,2018-01-01
Q6273919,Member of the West Virginia House of Delegates,Q19772501,Q16193865,2013-01-12,2017-01-11
Q16730702,Member of the Kansas House of Representatives,Q17487134,Q7933805,2013-01-10,2017-01-09
Q2036760,member of the State Senate of Hawaii,Q20058751,Q107238280,2013-01-10,
Q110157513,member of the State Senate of Connecticut,Q19831739,Q16733901,2013-01-09,
Q13562301,member of the State Senate of Illinois,Q20058778,Q6308405,2013-01-09,
Q16151378,member of the Illinois House of Representatives,Q17495450,Q7344199,2013-01-09,2019-06-28
Q16186981,member of the Colorado House of Representatives,Q17485005,Q16734968,2013-01-09,2019-01-21
Q4768046,member of the State Senate of Illinois,Q20058778,Q23304502,2013-01-09,
Q4960714,Member of the Kansas House of Representatives,Q17487134,Q23050240,2013-01-09,2017-01-10
Q5044720,member of the State Senate of Illinois,Q20058778,Q7815479,2013-01-09,
Q5111168,member of the Colorado House of Representatives,Q17485005,Q6397278,2013-01-09,2017-01-11
Q5292691,member of the Missouri House of Representatives,Q18131809,Q52437638,2013-01-09,2019-01-09
Q5300296,Member of the North Carolina Senate,Q19727887,Q6687729,2013-01-09,
Q5335375,member of the Missouri House of Representatives,Q18131809,Q16221138,2013-01-09,2017-01-04
Q5344310,member of the State Senate of Illinois,Q20058778,Q16215745,2013-01-09,
Q5904692,member of the Colorado House of Representatives,Q17485005,Q6205734,2013-01-09,2019-01-04
Q6139605,member of the State Senate of Illinois,Q20058778,Q3870245,2013-01-09,
Q6304233,member of the Michigan House of Representatives,Q18654736,Q16195172,2013-01-09,2014-12-31
Q63189665,member of the Missouri House of Representatives,Q18131809,Q28606917,2013-01-09,2017-01-04
Q6451292,member of the State Senate of Illinois,Q20058778,Q5073172,2013-01-09,
Q6498727,member of the Colorado House of Representatives,Q17485005,Q16875369,2013-01-09,2015-01-07
Q6730209,member of the State Senate of Illinois,Q20058778,Q6830998,2013-01-09,
Q7403298,member of the Colorado House of Representatives,Q17485005,Q16729183,2013-01-09,2015-01-07
Q7488035,member of the State Senate of Illinois,Q20058778,Q6161977,2013-01-09,
Q7651087,member of the State Senate of Illinois,Q20058778,Q13562299,2013-01-09,
Q16147204,Member of the Wyoming House of Representatives,Q18341783,Q16146330,2013-01-08,2017-05-15
Q16149810,member of the Oklahoma Senate,Q21367377,Q16728335,2013-01-08,
Q16187102,member of the Texas House of Representatives,Q18604553,Q16196712,2013-01-08,2021-01-06
Q16731291,representative of the Delaware House of Representatives,Q22679266,Q16885824,2013-01-08,
Q4760428,member of the State Senate of Tennessee,Q18534307,Q16230587,2013-01-08,
Q4772805,member of the Delaware State Senate,Q21362489,Q4980432,2013-01-08,
Q4931916,Member of the Wyoming House of Representatives,Q18341783,Q16886423,2013-01-08,
Q5106795,member of the State Senate of Texas,Q18565274,Q16195101,2013-01-08,
Q5300690,member of the State Senate of Minnesota,Q21363942,Q16187366,2013-01-08,
Q5387573,member of the State Senate of Tennessee,Q18534307,Q6154212,2013-01-08,
Q56289683,member of the Delaware State Senate,Q21362489,Q16731623,2013-01-08,
Q6175248,member of the State Senate of Texas,Q18565274,Q4793462,2013-01-08,
Q6196228,member of the State Senate of Tennessee,Q18534307,Q16186699,2013-01-08,
Q6204037,member of the Tennessee House of Representatives,Q18538054,Q6846268,2013-01-08,2021-05-16
Q6214518,member of the State Senate of Kentucky,Q20066070,Q16886517,2013-01-08,
Q6377212,Member of the Wyoming House of Representatives,Q18341783,Q16885792,2013-01-08,
Q6490527,member of the Minnesota House of Representatives,Q17505193,Q16729938,2013-01-08,2018-12-10
Q6847370,member of the State Senate of Texas,Q18565274,Q6491197,2013-01-08,
Q7372943,member of the State Senate of Tennessee,Q18534307,Q6259084,2013-01-08,
Q7613502,member of the State Senate of Texas,Q18565274,Q16213055,2013-01-08,
Q7693115,member of the State Senate of Minnesota,Q21363942,Q6194054,2013-01-08,
Q9310810,representative of the Delaware House of Representatives,Q22679266,Q16887034,2013-01-08,
Q4749293,member of the Wisconsin State Assembly,Q18526160,Q6154649,2013-01-07,2015-01-03
Q4760869,member of the Wisconsin State Assembly,Q18526160,Q6241455,2013-01-07,2021-04-23
Q5085579,Secretary of State of Maine,Q7444375,Q6790437,2013-01-07,
Q5108243,member of the Wisconsin State Assembly,Q18526160,Q6812872,2013-01-07,2021-01-04
Q5132007,member of the Montana House of Representatives,Q17496847,Q97188652,2013-01-07,2015-01-05
Q6155080,member of the Montana House of Representatives,Q17496847,Q26923657,2013-01-07,2015-01-05
Q6417444,member of the State Senate of Wyoming,Q19394559,Q16120079,2013-01-07,
Q7160675,member of the Wisconsin State Assembly,Q18526160,Q5218580,2013-01-07,
Q7680791,member of the Wisconsin State Assembly,Q18526160,Q5415401,2013-01-07,
Q7817838,member of the Wisconsin State Assembly,Q18526160,Q6779280,2013-01-07,2021-01-04
Q7823481,member of the Wisconsin State Assembly,Q18526160,Q6212177,2013-01-07,
Q8005286,member of the Montana House of Representatives,Q17496847,Q28823348,2013-01-07,2021-01-04
Q7693058,Ohio state representative,Q17502533,Q16731107,2013-01-03,2016-12-31
Q109604136,member of the State Senate of Kentucky,Q20066070,Q16732298,2013-01-01,
Q13562436,member of the New York State Assembly,Q20058770,Q16213231,2013-01-01,2020-12-31
Q16091228,member of the State Senate of New York,Q18691526,Q7183261,2013-01-01,
Q16185414,member of the New York State Assembly,Q20058770,Q6143268,2013-01-01,2018-12-31
Q16732871,member of the Utah House of Representatives,Q18810381,Q16732335,2013-01-01,2021-01-01
Q4859365,member of the Wisconsin State Assembly,Q18526160,Q6465428,2013-01-01,2017-01-03
Q48977973,member of the Utah House of Representatives,Q18810381,Q16730723,2013-01-01,2019-01-01
Q5048550,member of the State Senate of Utah,Q20065565,Q16186540,2013-01-01,
Q5230630,member of the Michigan House of Representatives,Q18654736,Q16886334,2013-01-01,2019-01-01
Q5240115,member of the State Senate of New York,Q18691526,Q7517469,2013-01-01,
Q5386924,Member of the North Carolina Senate,Q19727887,Q48837098,2013-01-01,
Q5495102,Member of the North Carolina House of Representatives,Q18089655,Q20090718,2013-01-01,2019-01-01
Q6105816,member of the New York State Assembly,Q20058770,Q16195797,2013-01-01,2018-04-30
Q6166663,Ohio state representative,Q17502533,Q16932326,2013-01-01,2020-12-31
Q6397186,member of the Pennsylvania House of Representatives,Q14616716,Q6775450,2013-01-01,2021-06-09
Q6688280,member of the New York State Assembly,Q20058770,Q6281611,2013-01-01,2015-11-30
Q6779940,member of the Pennsylvania State Senate,Q18199902,Q7436545,2013-01-01,
Q6827879,member of the New York State Assembly,Q20058770,Q7493559,2013-01-01,2015-11-30
Q6830479,member of the State Senate of Utah,Q20065565,Q16187103,2013-01-01,
Q7373339,member of the Michigan House of Representatives,Q18654736,Q16727665,2013-01-01,2018-12-31
Q7417253,member of the New York State Assembly,Q20058770,Q7493797,2013-01-01,2018-04-30
Q7498775,member of the State Senate of New York,Q18691526,Q6142750,2013-01-01,
Q7789071,member of the State Senate of New York,Q18691526,Q4954014,2013-01-01,
Q8006377,Member of the North Carolina House of Representatives,Q18089655,Q21063132,2013-01-01,2019-01-01
Q2138753,member of the State Senate of Vermont,Q20065418,Q88025852,2013-01,
Q5094087,member of the Indiana House of Representatives,Q18190880,Q18049754,2013-01,
Q6490714,member of the South Dakota House of Representatives,Q19360976,Q16213986,2013-01,2015-01
Q7150232,member of the South Dakota House of Representatives,Q19360976,Q16215287,2013-01,2015-01-10
Q7292292,Arkansas state senator,Q21361754,Q16195112,2013-01,
Q16106689,member of the State Senate of South Carolina,Q18676729,Q16186481,2013,
Q16885860,Arkansas state representative,Q19681513,Q16186443,2013,2015-01
